#!,Workbook:,Custom,Custom
19360,36410,,
19358,36410,,
19366,36411,,
19366,36409,,
19368,36420,,
19436,36454,,
19423,36487,,
19431,36487,,
19414,36453,,
19400,36460,,
19405,36459,,
19412,36418,,
19391,36440,,
19382,36426,,
19375,36393,,
19360,36401,,
19362,36412,,
19363,36440,,
19378,36430,,
19379,36427,,
19404,36428,,
19391,36442,,
19396,36445,,
19417,36468,,
19427,36488,,
19433,36494,,
19421,36507,,
19437,36490,,
19435,36488,,
19420,36455,,
19428,36482,,
19432,36481,,
19309,36387,,
19310,36349,,
19288,36331,,
19254,36246,,
19253,36277,,
19264,36291,,
19380,36430,,
19389,36435,,
19405,36451,,
19357,36386,,
19351,36401,,
19367,36411,,
19391,36480,,
19416,36464,,
19413,36467,,
19411,36420,,
19393,36446,,
19397,36441,,
19383,36404,,
19371,36418,,
19373,36413,,
19362,36407,,
19367,36423,,
19373,36418,,
19355,36447,,
19379,36426,,
19388,36436,,
19406,36401,,
19379,36429,,
19377,36420,,
19377,36443,,
19389,36437,,
19384,36430,,
19380,36430,,
19377,36416,,
19377,36424,,
19351,36368,,
19339,36375,,
19341,36378,,
19374,36375,,
19353,36398,,
19353,36399,,
19360,36424,,
19362,36406,,
19356,36403,,
19388,36429,,
19370,36414,,
19359,36405,,
19307,36379,,
19324,36363,,
19318,36353,,
19323,36329,,
19315,36350,,
19309,36343,,
19355,36373,,
19352,36390,,
19349,36400,,
19368,36416,,
19376,36424,,
19365,36412,,
19279,36348,,
19307,36334,,
19301,36343,,
19337,36414,,
19360,36408,,
19360,36407,,
19333,36407,,
19343,36389,,
19340,36389,,
19291,36343,,
19309,36340,,
19313,36347,,
19329,36383,,
19326,36367,,
19331,36375,,
19622,36712,,
19619,36712,,
19598,36674,,
19521,36624,,
19518,36593,,
19487,36559,,
19326,36324,,
19289,36325,,
19278,36308,,
19242,36292,,
19245,36270,,
19253,36277,,
19278,36352,,
19307,36337,,
19321,36345,,
19362,36376,,
19372,36418,,
19382,36436,,
19423,36472,,
19422,36474,,
19425,36483,,
19430,36449,,
19414,36464,,
19411,36468,,
19359,36442,,
19382,36428,,
19376,36424,,
19385,36408,,
19368,36421,,
19373,36426,,
19352,36394,,
19344,36386,,
19349,36389,,
19364,36405,,
19361,36413,,
19362,36404,,
19379,36430,,
19389,36447,,
19393,36447,,
19387,36437,,
19384,36434,,
19382,36428,,
19385,36449,,
19387,36442,,
19396,36435,,
19378,36390,,
19375,36416,,
19362,36407,,
19340,36418,,
19354,36396,,
19364,36403,,
19359,36422,,
19371,36417,,
19377,36428,,
19395,36409,,
19384,36421,,
19380,36435,,
19357,36376,,
19350,36390,,
19348,36390,,
19329,36395,,
19356,36401,,
19366,36409,,
19388,36424,,
19389,36434,,
19392,36444,,
19367,36444,,
19384,36434,,
19385,36434,,
19373,36441,,
19384,36446,,
19383,36427,,
19373,36408,,
19376,36431,,
19373,36421,,
19384,36410,,
19372,36418,,
19367,36424,,
19348,36428,,
19364,36416,,
19363,36420,,
19369,36380,,
19356,36408,,
19362,36399,,
19346,36383,,
19351,36401,,
19361,36412,,
19398,36436,,
19390,36441,,
19388,36437,,
19411,36498,,
19423,36473,,
19418,36477,,
19385,36453,,
19388,36434,,
19384,36433,,
19360,36390,,
19353,36399,,
19351,36393,,
19365,36389,,
19351,36389,,
19347,36387,,
19340,36411,,
19357,36401,,
19358,36405,,
19372,36386,,
19373,36425,,
19384,36423,,
19372,36415,,
19385,36429,,
19384,36439,,
19383,36459,,
19401,36450,,
19396,36449,,
19420,36422,,
19399,36445,,
19387,36438,,
19394,36411,,
19376,36424,,
19374,36419,,
19385,36441,,
19394,36447,,
19398,36450,,
19402,36430,,
19389,36426,,
19387,36443,,
19358,36451,,
19376,36427,,
19372,36417,,
19358,36424,,
19365,36417,,
19366,36421,,
19382,36410,,
19382,36429,,
19377,36430,,
19362,36398,,
19350,36402,,
19357,36400,,
19364,36441,,
19377,36426,,
19385,36437,,
19350,36435,,
19374,36419,,
19375,36427,,
19388,36388,,
19367,36416,,
19371,36413,,
19407,36484,,
19409,36469,,
19415,36457,,
19401,36459,,
19393,36445,,
19393,36438,,
19367,36417,,
19377,36427,,
19384,36424,,
19395,36426,,
19381,36432,,
19392,36432,,
19409,36437,,
19395,36448,,
19388,36448,,
19405,36415,,
19382,36432,,
19379,36419,,
19378,36390,,
19366,36413,,
19369,36407,,
19377,36429,,
19367,36419,,
19373,36422,,
19372,36408,,
19376,36420,,
19375,36414,,
19410,36473,,
19418,36478,,
19416,36465,,
19445,36489,,
19437,36493,,
19445,36493,,
19408,36492,,
19428,36485,,
19430,36492,,
19407,36496,,
19441,36493,,
19442,36502,,
19402,36415,,
19387,36436,,
19382,36425,,
19390,36474,,
19401,36462,,
19397,36460,,
19346,36427,,
19370,36414,,
19369,36418,,
19399,36423,,
19385,36434,,
19395,36447,,
19341,36408,,
19356,36397,,
19357,36410,,
19381,36450,,
19390,36447,,
19394,36444,,
19445,36451,,
19434,36496,,
19430,36475,,
19374,36445,,
19377,36424,,
19370,36422,,
19347,36399,,
19347,36396,,
19347,36388,,
19361,36401,,
19364,36415,,
19374,36422,,
19393,36441,,
19388,36434,,
19388,36436,,
19389,36425,,
19377,36429,,
19380,36422,,
19363,36444,,
19381,36432,,
19387,36429,,
19427,36455,,
19410,36464,,
19413,36460,,
19364,36446,,
19385,36434,,
19391,36421,,
19352,36436,,
19361,36410,,
19359,36401,,
19365,36380,,
19359,36411,,
19354,36404,,
19352,36422,,
19365,36405,,
19361,36414,,
19368,36437,,
19375,36424,,
19373,36420,,
19380,36416,,
19383,36435,,
19385,36434,,
19402,36446,,
19394,36445,,
19391,36440,,
19405,36438,,
19391,36446,,
19388,36447,,
19402,36426,,
19372,36418,,
19366,36410,,
19388,36411,,
19368,36416,,
19370,36412,,
19358,36439,,
19385,36436,,
19389,36433,,
19402,36407,,
19387,36432,,
19381,36431,,
19391,36407,,
19380,36419,,
19378,36426,,
19367,36440,,
19379,36431,,
19375,36424,,
19389,36412,,
19379,36427,,
19378,36427,,
19374,36418,,
19384,36431,,
19376,36422,,
19428,36465,,
19403,36455,,
19399,36465,,
19383,36472,,
19407,36459,,
19402,36455,,
19362,36442,,
19381,36443,,
19384,36435,,
19415,36422,,
19406,36452,,
19401,36459,,
19401,36483,,
19420,36466,,
19414,36476,,
19371,36446,,
19382,36439,,
19385,36442,,
19385,36434,,
19381,36426,,
19374,36426,,
19385,36414,,
19376,36431,,
19374,36424,,
19388,36375,,
19371,36414,,
19373,36422,,
19344,36429,,
19366,36411,,
19364,36408,,
19405,36441,,
19385,36444,,
19392,36442,,
19421,36470,,
19408,36468,,
19405,36466,,
19375,36449,,
19384,36430,,
19385,36434,,
19384,36397,,
19384,36433,,
19388,36436,,
19390,36477,,
19417,36465,,
19422,36469,,
19393,36466,,
19414,36471,,
19416,36476,,
19419,36480,,
19418,36468,,
19412,36466,,
19369,36437,,
19367,36414,,
19368,36415,,
19380,36402,,
19378,36424,,
19379,36432,,
19354,36439,,
19375,36418,,
19380,36428,,
19356,36433,,
19381,36426,,
19377,36424,,
19383,36423,,
19368,36417,,
19368,36415,,
19379,36394,,
19373,36423,,
19376,36420,,
19393,36416,,
19385,36441,,
19385,36440,,
19384,36471,,
19410,36458,,
19400,36458,,
19395,36419,,
19379,36429,,
19382,36431,,
19392,36429,,
19379,36428,,
19370,36429,,
19369,36429,,
19367,36420,,
19370,36407,,
19369,36388,,
19373,36414,,
19358,36403,,
19351,36420,,
19368,36416,,
19366,36421,,
19354,36424,,
19381,36424,,
19375,36425,,
19387,36435,,
19382,36424,,
19382,36430,,
19376,36448,,
19383,36434,,
19383,36422,,
19412,36414,,
19392,36445,,
19391,36439,,
19380,36454,,
19389,36445,,
19397,36444,,
19365,36434,,
19377,36417,,
19375,36417,,
19399,36428,,
19385,36440,,
19392,36433,,
19375,36431,,
19383,36438,,
19389,36430,,
19369,36423,,
19384,36421,,
19378,36420,,
19391,36447,,
19395,36438,,
19391,36443,,
19412,36430,,
19399,36454,,
19396,36472,,
19420,36436,,
19398,36455,,
19403,36447,,
19396,36409,,
19387,36429,,
19375,36426,,
19371,36448,,
19378,36426,,
19377,36423,,
19343,36412,,
19360,36405,,
19364,36413,,
19408,36430,,
19397,36441,,
19395,36443,,
19361,36435,,
19384,36427,,
19384,36428,,
19343,36409,,
19367,36411,,
19373,36422,,
19390,36420,,
19389,36431,,
19383,36431,,
19384,36404,,
19385,36423,,
19386,36424,,
19385,36404,,
19383,36428,,
19386,36424,,
19229,36196,,
19265,36290,,
19318,36352,,
19777,36850,,
19786,36907,,
19787,36899,,
19614,36727,,
19619,36710,,
19599,36687,,
19501,36559,,
19468,36539,,
19453,36511,,
19413,36463,,
19404,36453,,
19381,36426,,
19347,36375,,
19337,36377,,
19319,36358,,
19303,36362,,
19312,36352,,
19318,36358,,
19336,36354,,
19332,36362,,
19343,36387,,
19364,36375,,
19354,36390,,
19360,36399,,
19390,36400,,
19373,36421,,
19379,36426,,
19382,36391,,
19364,36421,,
19366,36408,,
19349,36410,,
19362,36393,,
19361,36400,,
19379,36389,,
19365,36418,,
19375,36413,,
19378,36415,,
19386,36431,,
19382,36426,,
19358,36448,,
19377,36430,,
19376,36426,,
19378,36401,,
19365,36405,,
19367,36408,,
19335,36409,,
19356,36403,,
19351,36400,,
19363,36453,,
19386,36431,,
19382,36434,,
19393,36411,,
19389,36436,,
19381,36432,,
19369,36434,,
19374,36415,,
19373,36425,,
19354,36393,,
19338,36386,,
19354,36389,,
19363,36408,,
19367,36415,,
19362,36409,,
19345,36385,,
19340,36385,,
19342,36382,,
19408,36427,,
19397,36451,,
19394,36454,,
19414,36446,,
19388,36440,,
19399,36453,,
19337,36425,,
19365,36411,,
19368,36410,,
19366,36383,,
19352,36396,,
19350,36388,,
19321,36384,,
19344,36384,,
19350,36392,,
19925,37064,,
19914,37063,,
19901,37044,,
19711,36837,,
19708,36806,,
19697,36801,,
19490,36581,,
19485,36555,,
19457,36530,,
19434,36539,,
19438,36508,,
19414,36472,,
19360,36440,,
19369,36411,,
19354,36399,,
19360,36359,,
19345,36378,,
19333,36377,,
19334,36409,,
19350,36396,,
19356,36396,,
19381,36444,,
19383,36435,,
19385,36435,,
19404,36415,,
19390,36440,,
19388,36436,,
19397,36412,,
19390,36434,,
19391,36431,,
19363,36400,,
19374,36423,,
19368,36418,,
19385,36427,,
19380,36429,,
19385,36434,,
19378,36432,,
19381,36434,,
19387,36434,,
19404,36434,,
19380,36435,,
19386,36424,,
19385,36422,,
19373,36428,,
19375,36413,,
19388,36406,,
19370,36413,,
19366,36416,,
19393,36408,,
19376,36420,,
19374,36423,,
19386,36387,,
19363,36398,,
19366,36417,,
19365,36398,,
19366,36416,,
19371,36422,,
19348,36428,,
19368,36415,,
19372,36412,,
19394,36397,,
19375,36421,,
19368,36423,,
19379,36426,,
19384,36429,,
19379,36427,,
19351,36417,,
19365,36402,,
19360,36408,,
19419,36444,,
19429,36483,,
19444,36497,,
19321,36347,,
19325,36366,,
19336,36380,,
19408,36488,,
19445,36504,,
19458,36517,,
19432,36507,,
19437,36499,,
19447,36506,,
19436,36486,,
19431,36493,,
19426,36476,,
19410,36421,,
19388,36441,,
19389,36431,,
19350,36424,,
19350,36395,,
19341,36389,,
19394,36443,,
19393,36438,,
19390,36437,,
19387,36478,,
19413,36468,,
19409,36466,,
19388,36459,,
19402,36450,,
19405,36457,,
19407,36451,,
19395,36449,,
19396,36451,,
19375,36385,,
19360,36400,,
19358,36404,,
19366,36441,,
19375,36429,,
19378,36430,,
19390,36446,,
19378,36441,,
19385,36441,,
19409,36416,,
19391,36439,,
19400,36455,,
19408,36468,,
19409,36448,,
19398,36454,,
19386,36472,,
19409,36461,,
19406,36456,,
19413,36483,,
19420,36471,,
19413,36453,,
19324,36364,,
19337,36367,,
19336,36370,,
19418,36429,,
19419,36467,,
19410,36467,,
19393,36434,,
19381,36432,,
19376,36422,,
19334,36406,,
19361,36405,,
19366,36404,,
19388,36396,,
19380,36427,,
19377,36431,,
19337,36405,,
19360,36407,,
19363,36408,,
19383,36462,,
19397,36453,,
19392,36441,,
19358,36419,,
19374,36417,,
19364,36417,,
19372,36379,,
19363,36403,,
19359,36404,,
19380,36418,,
19376,36413,,
19373,36417,,
19359,36439,,
19378,36420,,
19375,36426,,
19376,36409,,
19366,36402,,
19357,36404,,
19350,36431,,
19367,36411,,
19368,36415,,
19374,36413,,
19379,36428,,
19375,36424,,
19360,36369,,
19349,36391,,
19347,36396,,
19390,36444,,
19386,36430,,
19391,36436,,
19335,36419,,
19360,36402,,
19353,36397,,
19373,36420,,
19388,36439,,
19391,36440,,
19360,36430,,
19388,36439,,
19397,36446,,
19408,36466,,
19404,36459,,
19404,36450,,
19396,36406,,
19364,36413,,
19354,36395,,
19388,36409,,
19402,36456,,
19419,36471,,
19419,36511,,
19436,36493,,
19423,36483,,
19399,36458,,
19397,36451,,
19394,36444,,
19332,36406,,
19347,36383,,
19334,36375,,
19345,36357,,
19332,36373,,
19331,36375,,
19369,36391,,
19369,36410,,
19375,36419,,
19406,36416,,
19401,36444,,
19407,36454,,
19362,36414,,
19390,36433,,
19397,36449,,
19359,36425,,
19373,36423,,
19375,36425,,
19353,36401,,
19376,36416,,
19377,36426,,
19365,36436,,
19380,36434,,
19383,36426,,
19378,36445,,
19398,36444,,
19392,36440,,
19372,36435,,
19368,36414,,
19367,36416,,
19337,36388,,
19351,36394,,
19352,36396,,
19339,36405,,
19350,36400,,
19364,36404,,
19376,36403,,
19369,36422,,
19368,36424,,
19355,36416,,
19369,36407,,
19368,36417,,
19368,36445,,
19380,36426,,
19382,36434,,
19412,36435,,
19395,36445,,
19399,36446,,
19395,36474,,
19405,36457,,
19404,36454,,
19378,36440,,
19395,36443,,
19390,36448,,
19434,36447,,
19419,36472,,
19413,36466,,
19387,36438,,
19373,36424,,
19373,36425,,
19367,36447,,
19380,36428,,
19381,36423,,
19378,36441,,
19392,36441,,
19393,36441,,
19412,36419,,
19397,36445,,
19392,36451,,
19375,36416,,
19373,36421,,
19361,36412,,
19397,36383,,
19375,36427,,
19378,36424,,
19355,36425,,
19379,36424,,
19372,36420,,
19363,36431,,
19371,36417,,
19367,36423,,
19389,36426,,
19379,36431,,
19374,36422,,
19379,36397,,
19335,36382,,
19294,36328,,
19450,36503,,
19406,36468,,
19378,36428,,
19372,36373,,
19338,36379,,
19325,36373,,
19303,36318,,
19287,36319,,
19293,36325,,
19291,36358,,
19320,36365,,
19334,36375,,
19374,36445,,
19392,36442,,
19401,36449,,
19409,36450,,
19401,36452,,
19403,36456,,
19404,36421,,
19392,36440,,
19391,36435,,
19416,36463,,
19403,36454,,
19399,36453,,
19353,36429,,
19372,36417,,
19373,36420,,
19350,36424,,
19371,36418,,
19367,36414,,
19362,36424,,
19374,36416,,
19377,36427,,
19384,36432,,
19368,36419,,
19371,36420,,
19390,36393,,
19370,36412,,
19379,36422,,
19380,36432,,
19374,36416,,
19380,36438,,
19369,36451,,
19387,36439,,
19390,36449,,
19386,36414,,
19390,36431,,
19382,36435,,
19376,36401,,
19359,36419,,
19369,36414,,
19355,36437,,
19373,36418,,
19378,36418,,
19389,36434,,
19395,36444,,
19395,36447,,
19366,36448,,
19389,36445,,
19396,36444,,
19392,36406,,
19375,36417,,
19368,36420,,
19348,36393,,
19364,36407,,
19363,36408,,
19352,36433,,
19379,36435,,
19380,36440,,
19370,36444,,
19378,36429,,
19380,36426,,
19366,36424,,
19376,36430,,
19376,36426,,
19409,36412,,
19385,36436,,
19382,36437,,
19380,36415,,
19384,36427,,
19380,36422,,
19349,36433,,
19371,36422,,
19370,36419,,
19401,36483,,
19421,36462,,
19418,36473,,
19440,36500,,
19438,36497,,
19430,36491,,
19381,36460,,
19386,36439,,
19387,36442,,
19366,36409,,
19383,36431,,
19389,36438,,
19408,36491,,
19414,36472,,
19409,36457,,
19370,36412,,
19359,36400,,
19358,36400,,
19364,36376,,
19350,36391,,
19359,36402,,
19382,36401,,
19373,36424,,
19378,36422,,
19400,36434,,
19386,36437,,
19386,36443,,
19384,36398,,
19371,36424,,
19366,36420,,
19374,36407,,
19373,36426,,
19375,36424,,
19386,36397,,
19366,36413,,
19366,36414,,
19379,36454,,
19384,36442,,
19392,36435,,
19400,36458,,
19397,36454,,
19404,36452,,
19431,36452,,
19410,36462,,
19413,36460,,
19403,36486,,
19407,36463,,
19401,36462,,
19386,36426,,
19386,36439,,
19381,36438,,
19398,36401,,
19384,36429,,
19373,36425,,
19352,36369,,
19341,36380,,
19342,36374,,
19367,36393,,
19346,36389,,
19348,36384,,
19330,36396,,
19345,36383,,
19348,36390,,
19354,36400,,
19347,36397,,
19357,36396,,
19417,36427,,
19394,36450,,
19399,36446,,
19408,36446,,
19401,36457,,
19398,36445,,
19409,36434,,
19390,36448,,
19389,36436,,
19355,36420,,
19358,36395,,
19359,36398,,
19351,36403,,
19359,36408,,
19360,36400,,
19360,36433,,
19370,36426,,
19374,36424,,
19376,36391,,
19358,36405,,
19359,36408,,
19378,36395,,
19366,36408,,
19359,36407,,
19401,36428,,
19394,36448,,
19392,36447,,
19362,36429,,
19382,36429,,
19379,36422,,
19372,36442,,
19378,36425,,
19378,36424,,
19352,36392,,
19361,36404,,
19370,36416,,
19369,36456,,
19392,36445,,
19395,36446,,
19377,36439,,
19383,36423,,
19385,36445,,
19402,36450,,
19399,36452,,
19395,36448,,
19379,36384,,
19372,36411,,
19371,36423,,
19390,36419,,
19391,36444,,
19389,36434,,
19411,36445,,
19405,36458,,
19406,36457,,
19362,36435,,
19382,36424,,
19386,36435,,
19385,36428,,
19393,36434,,
19378,36426,,
19329,36409,,
19357,36402,,
19352,36392,,
19328,36392,,
19344,36382,,
19359,36395,,
19360,36381,,
19353,36395,,
19364,36398,,
19362,36443,,
19393,36439,,
19393,36448,,
19373,36405,,
19369,36414,,
19371,36415,,
19411,36434,,
19386,36438,,
19390,36427,,
19378,36388,,
19366,36406,,
19361,36411,,
19356,36406,,
19362,36414,,
19364,36408,,
19357,36421,,
19376,36421,,
19370,36422,,
19418,36417,,
19396,36449,,
19393,36443,,
19382,36411,,
19383,36424,,
19379,36421,,
19398,36451,,
19413,36461,,
19407,36465,,
19412,36438,,
19396,36438,,
19393,36449,,
19378,36400,,
19361,36397,,
19365,36398,,
19389,36397,,
19370,36419,,
19362,36410,,
19343,36415,,
19355,36402,,
19352,36400,,
19379,36397,,
19381,36437,,
19385,36426,,
19388,36430,,
19378,36430,,
19383,36437,,
19392,36423,,
19379,36421,,
19385,36428,,
19388,36408,,
19371,36415,,
19370,36424,,
19364,36431,,
19379,36428,,
19380,36431,,
19386,36388,,
19369,36418,,
19372,36419,,
19381,36398,,
19374,36420,,
19375,36428,,
19360,36392,,
19355,36399,,
19366,36406,,
19394,36430,,
19378,36426,,
19388,36445,,
19366,36413,,
19379,36419,,
19382,36433,,
19381,36438,,
19392,36445,,
19406,36457,,
19389,36436,,
19398,36452,,
19392,36444,,
19023,36021,,
18966,35965,,
18918,35903,,
19358,36424,,
19232,36262,,
19100,36118,,
19553,36639,,
19459,36519,,
19357,36403,,
19391,36438,,
19309,36354,,
19239,36268,,
19250,36315,,
19230,36266,,
19201,36220,,
19241,36233,,
19208,36232,,
19200,36221,,
19248,36266,,
19259,36286,,
19268,36298,,
19327,36327,,
19338,36381,,
19353,36398,,
19366,36445,,
19385,36445,,
19396,36449,,
19358,36445,,
19389,36425,,
19380,36423,,
19382,36408,,
19363,36414,,
19364,36408,,
19357,36392,,
19357,36407,,
19365,36397,,
19378,36398,,
19373,36416,,
19376,36422,,
19361,36438,,
19371,36426,,
19360,36409,,
19365,36388,,
19359,36403,,
19356,36398,,
19344,36393,,
19359,36405,,
19363,36405,,
19383,36420,,
19371,36420,,
19374,36423,,
19374,36424,,
19376,36433,,
19381,36433,,
19379,36399,,
19357,36405,,
19352,36397,,
19313,36380,,
19324,36370,,
19323,36361,,
19323,36404,,
19347,36391,,
19344,36388,,
19355,36367,,
19350,36397,,
19360,36404,,
19376,36437,,
19384,36433,,
19403,36458,,
19402,36479,,
19426,36482,,
19434,36492,,
19384,36408,,
19381,36434,,
19380,36429,,
19393,36437,,
19393,36430,,
19379,36440,,
19404,36443,,
19393,36444,,
19391,36444,,
19319,36371,,
19332,36369,,
19339,36382,,
19415,36439,,
19413,36466,,
19413,36468,,
19369,36441,,
19394,36441,,
19393,36446,,
19393,36417,,
19385,36438,,
19383,36423,,
19382,36398,,
19372,36422,,
19372,36419,,
19367,36425,,
19371,36414,,
19375,36421,,
19364,36407,,
19366,36422,,
19369,36419,,
19357,36421,,
19363,36411,,
19369,36421,,
19365,36439,,
19377,36429,,
19372,36422,,
19373,36389,,
19351,36397,,
19350,36393,,
19362,36374,,
19342,36378,,
19326,36368,,
